id;name;meaning;gender;origin;PeoplesCount;WhenPeoplesCount;Source
48771;Qochata;White man (Hopi);Male;Native American;1;07.07.2016 21:38:47;myData.biz
48772;Qssim;Divides;Male;Arabic;93;07.07.2016 21:38:57;myData.biz
48773;Quaashie;born on Sunday;Male;Egyptian;41;07.07.2016 21:39:05;myData.biz
48774;Quaid;Irish form of Walter;Male;Irish;16000;07.07.2016 21:39:11;myData.biz
48775;Quan;soldier;Male;Vietnamese;65000;07.07.2016 21:39:18;myData.biz
48776;Quang;"clear; brilliant; good reputation";Male;Vietnamese;73000;07.07.2016 21:39:27;myData.biz
48777;Quany;Proud;Male;Scottish;350;07.07.2016 21:39:36;myData.biz
48778;Quarrie;Proud;Male;Scottish;608;07.07.2016 21:39:45;myData.biz
48779;Quauhtli;eagle;Male;Nahuatl;46;07.07.2016 21:39:52;myData.biz
48780;Qubilah;concord;Female;Arabic;36;07.07.2016 21:40:00;myData.biz
48781;Qudamah;courage;Male;Arabic;39;07.07.2016 21:40:09;myData.biz
48782;Queena;Queen;Female;English;3000;07.07.2016 21:40:16;myData.biz
48783;Queenie;Queen;Female;English;14000;07.07.2016 21:40:23;myData.biz
48784;Quennel;From the little oak tree;Male;French;75;07.07.2016 21:40:32;myData.biz
48785;Quent;Variant of Quentin fifth. Surname.;Male;English;2000;07.07.2016 21:40:40;myData.biz
48786;Quent;Variant of Quentin fifth. Surname.;Male;French;2000;07.07.2016 21:40:46;myData.biz
48787;Quentin;Fifth.;Male;French;72000;07.07.2016 21:40:54;myData.biz
48788;Quentin;From the queen's estate;Male;English;72000;07.07.2016 21:41:05;myData.biz
48789;Quentin;from the\r queen's estate;Male;English;72000;07.07.2016 21:41:10;myData.biz
48790;Quenton;Variant of Quentin fifth. Surname.;Male;English;1000;07.07.2016 21:41:20;myData.biz
48791;Quenton;Variant of Quentin fifth. Surname.;Male;French;1000;07.07.2016 21:41:26;myData.biz
48792;Quentrell;Variant of Quentin fifth. Surname.;Male;English;171;07.07.2016 21:41:38;myData.biz
48793;Quentrell;Variant of Quentin fifth. Surname.;Male;French;171;07.07.2016 21:41:43;myData.biz
48794;Queran;Dark;Male;Irish;48;07.07.2016 21:41:53;myData.biz
48795;Querida;Beloved;Female;Spanish;4000;07.07.2016 21:42:00;myData.biz
48796;Quesnel;From the little oak tree;Male;French;3000;07.07.2016 21:42:07;myData.biz
48797;Quetzalxochitl;"precious flower; queen";Female;Nahuatl;6;07.07.2016 21:42:15;myData.biz
48798;Quibilah;peaceful;Female;Egyptian;9;07.07.2016 21:42:23;myData.biz
48799;Quigley;distaff;Male;Gaelic;18000;07.07.2016 21:42:31;myData.biz
48800;Quigley;Unruly hair;Male;Irish;18000;07.07.2016 21:42:38;myData.biz
48801;Quin;Abbreviation of Joaquin.;Male;Spanish;14000;07.07.2016 21:42:47;myData.biz
48802;Quin;Intelligent;Male;Irish;14000;07.07.2016 21:42:54;myData.biz
48803;Quin;Wise;Male;Celtic;14000;07.07.2016 21:43:02;myData.biz
48804;Quincey;Fifth: derived from Roman clan name.;Male;English;2000;07.07.2016 21:43:14;myData.biz
48805;Quincey;From the place owned by the fifth son Fifth: derived from Roman clan name.;Male;French;2000;07.07.2016 21:43:18;myData.biz
48806;Quincy;Fifth: derived from Roman clan name.;Male;English;52000;07.07.2016 21:43:27;myData.biz
48807;Quincy;From the place owned by the fifth son;Male;French;52000;07.07.2016 21:43:34;myData.biz
48808;Quinevere;Arthur's queen;Female;Arthurian Legend;7;07.07.2016 21:43:42;myData.biz
48809;Quinlan;Graceful;Male;Irish;18000;07.07.2016 21:43:54;myData.biz
48810;Quinlan;well-shaped;Male;Gaelic;18000;07.07.2016 21:43:58;myData.biz
48811;Quinn;Intelligent;Male;Irish;131000;07.07.2016 21:44:07;myData.biz
48812;Quinn;Surname.;Male;Scottish;131000;07.07.2016 21:44:14;myData.biz
48813;Quinn;Wise;Male;Celtic;131000;07.07.2016 21:44:22;myData.biz
48814;Quinn;wise;Male;Gaelic;131000;07.07.2016 21:44:31;myData.biz
48815;Quint;Variant of Quentin fifth. Surname.;Male;English;8000;07.07.2016 21:44:39;myData.biz
48816;Quint;Variant of Quentin fifth. Surname.;Male;French;8000;07.07.2016 21:44:46;myData.biz
48817;Quinta;Born fifth;Female;Spanish;27000;07.07.2016 21:44:56;myData.biz
48818;Quintin;;Male;German;12000;07.07.2016 21:45:03;myData.biz
48819;Quinton;Variant of Quentin fifth. Surname.;Male;English;20000;07.07.2016 21:45:11;myData.biz
48820;Quinton;Variant of Quentin fifth. Surname.;Male;French;20000;07.07.2016 21:45:18;myData.biz
48821;Quintrell;Variant of Quentin fifth. Surname.;Male;English;252;07.07.2016 21:45:28;myData.biz
48822;Quintrell;Variant of Quentin fifth. Surname.;Male;French;252;07.07.2016 21:45:34;myData.biz
48823;Quirin;possibly a variant of Quirinus, name of a war god;Male;Swiss;1000;07.07.2016 21:45:43;myData.biz
48824;Quoc;nation, country;Male;Vietnamese;42000;07.07.2016 21:45:51;myData.biz
48825;Qutaybah,;"irritable; impatient";Male;Arabic;42;07.07.2016 21:46:00;myData.biz
48826;Qutuz;meaning unknown;Male;Arabic;33;07.07.2016 21:46:08;myData.biz
48827;Quy;precious (also a boy's name);Female;Vietnamese;18000;07.07.2016 21:46:17;myData.biz
48828;Quyen;a kind of bird;Female;Vietnamese;17000;07.07.2016 21:46:23;myData.biz
48829;R?;Little King.;Male;Irish;7000000;07.07.2016 21:46:31;myData.biz
48830;Ra;Doe;Female;English;316000;07.07.2016 21:46:38;myData.biz
48831;Ra;the sun;Male;Egyptian;316000;07.07.2016 21:46:46;myData.biz
48832;Raad;lightening, thunder;Male;Arabian;34000;07.07.2016 21:46:55;myData.biz
48833;Raanan;Fresh;Male;Hebrew;1000;07.07.2016 21:47:03;myData.biz
48834;Raananah;Unspoiled;Female;Hebrew;1;07.07.2016 21:47:10;myData.biz
48835;Rabab;white cloud;Female;Arabic;6000;07.07.2016 21:47:20;myData.biz
48836;Rabah;Fourth born;Female;Hebrew;8000;07.07.2016 21:47:26;myData.biz
48837;Rabah;gainer;Male;Arabic;8000;07.07.2016 21:47:34;myData.biz
48838;Rabbani;divine;Male;Arabian;9000;07.07.2016 21:47:43;myData.biz
48839;Rabi;Breeze;Male;Arabic;14000;07.07.2016 21:47:52;myData.biz
48840;Rabi;"breeze; spring";Male;Arabic;14000;07.07.2016 21:47:58;myData.biz
48841;Rabi;spring;Female;Arabic;14000;07.07.2016 21:48:06;myData.biz
48842;Rabiah;born during the spring;Female;Egyptian;2000;07.07.2016 21:48:18;myData.biz
48843;Rabi'ah;"garden; springtime";Female;Arabic;146;07.07.2016 21:48:25;myData.biz
48844;Rabican;legend name;Male;French;14;07.07.2016 21:48:33;myData.biz
48845;Rachael;"""Variant of Rachel, Innocent Lamb""";Female;Hebrew;93000;07.07.2016 21:48:39;myData.biz
48846;Rachel;Ewe;Female;Hebrew;597000;07.07.2016 21:48:47;myData.biz
48847;Rachel;lamb;Female;German;597000;07.07.2016 21:48:54;myData.biz
48848;Rachele;Ewe;Female;Hebrew;10000;07.07.2016 21:49:04;myData.biz
48849;Rachele;lamb;Female;Italian;10000;07.07.2016 21:49:10;myData.biz
48850;Rachelle;Lamb;Female;French;42000;07.07.2016 21:49:19;myData.biz
48851;Rachid;"Swahili name meaning &quot;righteous.&quot;";Female;African;36000;07.07.2016 21:49:27;myData.biz
48852;Rad;Red;Male;English;75000;07.07.2016 21:49:34;myData.biz
48853;Radbert;Red haired counselor;Male;English;16;07.07.2016 21:49:43;myData.biz
48854;Radbert;red-haired counselor;Male;English;16;07.07.2016 21:49:50;myData.biz
48855;Radbourne;Lives by the red stream;Male;English;289;07.07.2016 21:50:05;myData.biz
48856;Radburn;Lives by the red stream;Male;English;389;07.07.2016 21:50:09;myData.biz
48857;Radburt;Red haired counselor;Male;English;3;07.07.2016 21:50:15;myData.biz
48858;Radbyrne;Lives by the red stream;Male;English;4;07.07.2016 21:50:25;myData.biz
48859;Radcliff;From the red cliff;Male;English;5000;07.07.2016 21:50:31;myData.biz
48860;Radcliffe;from the red cliff;Male;English;15000;07.07.2016 21:50:39;myData.biz
48861;Radclyf;From the red cliff;Male;English;4;07.07.2016 21:50:48;myData.biz
48862;Radeliffe;From the red cliff;Male;English;1;07.07.2016 21:50:54;myData.biz
48863;Radella;Elfin counselor;Female;English;243;07.07.2016 21:51:04;myData.biz
48864;Radeyah;"content; satisfied";Female;Arabic;33;07.07.2016 21:51:12;myData.biz
48865;Radford;from the red ford;Male;English;46000;07.07.2016 21:51:19;myData.biz
48866;Radhiya;"Swahili name meaning &quot;agreeable.&quot;";Female;African;176;07.07.2016 21:51:29;myData.biz
48867;Radi;meaning unknown;Male;Arabic;12000;07.07.2016 21:51:35;myData.biz
48868;Radite;"""Sun, unpredictable and radicalism.""";Male;Indian;312;07.07.2016 21:51:43;myData.biz
48869;Radley;From the red meadow;Male;English;7000;07.07.2016 21:51:52;myData.biz
48870;Radmund;Red haired defender;Male;English;12;07.07.2016 21:52:01;myData.biz
48871;Radnor;From the red shore;Male;English;3000;07.07.2016 21:52:06;myData.biz
48872;Radolf;red wolf;Male;English;89;07.07.2016 21:52:19;myData.biz
48873;Radolph;Red wolf;Male;English;34;07.07.2016 21:52:26;myData.biz
48874;Radu;meaning unknown;Male;Romanian;50000;07.07.2016 21:52:32;myData.biz
48875;Radwa;a mountain in Medina;Female;Arabic;6000;07.07.2016 21:52:40;myData.biz
48876;Rae;Doe;Female;English;118000;07.07.2016 21:52:49;myData.biz
48877;Rae;Grace;Male;Scottish;118000;07.07.2016 21:52:54;myData.biz
48878;Raed;Red;Male;English;19000;07.07.2016 21:53:03;myData.biz
48879;Raedan;advises;Male;Anglo;37;07.07.2016 21:53:14;myData.biz
48880;Raedan;Advises;Male;Anglo-Saxon;37;07.07.2016 21:53:19;myData.biz
48881;Raedanoran;From the red shore;Male;English;0;07.07.2016 21:53:26;myData.biz
48882;Raedbora;Advises;Male;Anglo-Saxon;2;07.07.2016 21:53:36;myData.biz
48883;Raedburne;Lives by the red stream;Male;English;0;07.07.2016 21:53:42;myData.biz
48884;Raedclyf;From the red cliff;Male;English;2;07.07.2016 21:53:50;myData.biz
48885;Raedeman;Red haired horseman;Male;English;2;07.07.2016 21:53:58;myData.biz
48886;Raedeman;red-haired horseman;Male;English;2;07.07.2016 21:54:06;myData.biz
48887;Raedford;From the red ford;Male;English;1;07.07.2016 21:54:14;myData.biz
48888;Raedleah;From the red meadow;Male;English;0;07.07.2016 21:54:22;myData.biz
48889;Raedmund;Red haired defender;Male;English;1;07.07.2016 21:54:30;myData.biz
48890;Raedpath;Lives near the red path;Male;English;1;07.07.2016 21:54:38;myData.biz
48891;Raedself;Elfin counselor;Female;English;2;07.07.2016 21:54:46;myData.biz
48892;Raedwald;name of a king;Male;Anglo;5;07.07.2016 21:54:55;myData.biz
48893;Raedwald;Name of a king;Male;Anglo-Saxon;5;07.07.2016 21:55:02;myData.biz
48894;Raedwolf;Red wolf;Male;English;0;07.07.2016 21:55:10;myData.biz
48895;Raegan;Spiritual strength.;Female;Irish;4000;07.07.2016 21:55:20;myData.biz
48896;Raelynn;;Female;Unknown;2000;07.07.2016 21:55:27;myData.biz
48897;Raena;Queen;Female;Raena;1000;07.07.2016 21:55:35;myData.biz
48898;Rafa;Happy;Female;Arabic;105000;07.07.2016 21:55:43;myData.biz
48899;Rafa';"happiness; prosperity";Female;Arabic;104000;07.07.2016 21:55:50;myData.biz
48900;Rafael;God has healed.;Male;Hebrew;705000;07.07.2016 21:55:59;myData.biz
48901;Rafael;God has healed.;Male;Spanish;705000;07.07.2016 21:56:06;myData.biz
48902;Rafal;God's healer;Male;Hebrew;15000;07.07.2016 21:56:15;myData.biz
48903;Rafas;kicker;Male;Arabian;483;07.07.2016 21:56:24;myData.biz
48904;Rafe;Form of Rafael God has healed.;Male;Hebrew;4000;07.07.2016 21:56:32;myData.biz
48905;Rafe;Form of Rafael God has healed.;Male;Spanish;4000;07.07.2016 21:56:38;myData.biz
48906;Rafe;Shield wolf;Male;English;4000;07.07.2016 21:56:47;myData.biz
48907;Rafela;Healer;Female;Hebrew;238;07.07.2016 21:56:56;myData.biz
48908;Raff;Red wolf;Male;English;7000;07.07.2016 21:57:02;myData.biz
48909;Rafferty;Prosperous.;Male;Irish;11000;07.07.2016 21:57:13;myData.biz
48910;Rafferty;wealthy RAGHNALL, RAONULL;Male;Gaelic;11000;07.07.2016 21:57:18;myData.biz
48911;Rafi;exalting;Male;Arabic;39000;07.07.2016 21:57:26;myData.biz
48912;Rafik;companion;Male;Arabian;24000;07.07.2016 21:57:34;myData.biz
48913;Rafiki;"Kiswahili word and name meaning &quot;friend.&quot;";Male;African;3000;07.07.2016 21:57:43;myData.biz
48914;Rafiq;"kind; friend";Male;Arabic;25000;07.07.2016 21:57:51;myData.biz
48915;Raghd;pleasant;Female;Arabic;593;07.07.2016 21:58:03;myData.biz
48916;Raghib;desirous;Male;Arabic;1000;07.07.2016 21:58:07;myData.biz
48917;Raghnall;Strong;Male;Irish;29;07.07.2016 21:58:16;myData.biz
48918;Ragnall;Gawain's wife;Female;Arthurian;20;07.07.2016 21:58:25;myData.biz
48919;Ragnall;Gawain's wife;Female;Arthurian Legend;20;07.07.2016 21:58:30;myData.biz
48920;Ragnar;Strong counselor. Ancient personal name.;Male;English;7000;07.07.2016 21:58:39;myData.biz
48921;Ragnorak;myth name;Male;German;13;07.07.2016 21:58:49;myData.biz
48922;Rahi;Spring;Female;Arabic;6000;07.07.2016 21:58:55;myData.biz
48923;Rahil;Innocent;Female;Hebrew;8000;07.07.2016 21:59:05;myData.biz
48924;Rahimah;"merciful; compassionate";Female;Arabic;2000;07.07.2016 21:59:12;myData.biz
48925;Rahimat;Grace;Male;Arabic;57;07.07.2016 21:59:23;myData.biz
48926;Rahimateh;Grace;Female;Arabic;0;07.07.2016 21:59:26;myData.biz
48927;Rahman;"compassionate; merciful";Male;Arabic;275000;07.07.2016 21:59:36;myData.biz
48928;Rahni;Princess.;Female;Hindu;327;07.07.2016 21:59:45;myData.biz
48929;Rahul;Traveler.;Male;Arabic;236000;07.07.2016 21:59:51;myData.biz
48930;Rai;Abbreviation of Raimundo.;Male;Spanish;163000;07.07.2016 21:59:59;myData.biz
48931;Rai;king;Male;Chamoru;163000;07.07.2016 22:00:07;myData.biz
48932;Rai;"trust; lightning; thunder";Male;Japanese;163000;07.07.2016 22:00:14;myData.biz
48933;Raibeart;Gaelic form of Robert (shining fame);Male;Gaelic;26;07.07.2016 22:00:25;myData.biz
48934;Raicheal;Name of a saint;Female;Irish;57;07.07.2016 22:00:33;myData.biz
48935;Ra'id;Leader;Male;Arabic;1000;07.07.2016 22:00:39;myData.biz
48936;Ra'idah;leader;Female;Arabic;36;07.07.2016 22:00:48;myData.biz
48937;Raidon;thunder god;Male;Japanese;306;07.07.2016 22:00:55;myData.biz
48938;Raidyn;god of Thunder. Variant of Raiden.;Male;Japenese;14;07.07.2016 22:01:07;myData.biz
48939;Raighne;Mighty;Male;Irish;32;07.07.2016 22:01:12;myData.biz
48940;Raimond;Guards wisely.;Male;French;3000;07.07.2016 22:01:19;myData.biz
48941;Raimond;Guards wisely.;Male;German;3000;07.07.2016 22:01:26;myData.biz
48942;Raimunda;Wise defender;Female;Spanish;2000;07.07.2016 22:01:36;myData.biz
48943;Raimundo;Guards wisely.;Male;French;19000;07.07.2016 22:01:49;myData.biz
48944;Raimundo;Guards wisely.;Male;German;19000;07.07.2016 22:01:50;myData.biz
48945;Raimundo;Wise defender;Male;Spanish;19000;07.07.2016 22:01:58;myData.biz
48946;Rain;;Female;Unknown;111000;07.07.2016 22:02:07;myData.biz
48947;Raina;"Chamoru Spanish, &quot;queen.&quot;";Female;Chamoru;21000;07.07.2016 22:02:15;myData.biz
48948;Raina;Queen;Female;French;21000;07.07.2016 22:02:22;myData.biz
48949;Rainaa;Queen: Original name Raina;Female;Spanish;84;07.07.2016 22:02:33;myData.biz
48950;Rainan;Joyous. Alternate Spelling: Ranen.;Male;Hebrew;139;07.07.2016 22:02:40;myData.biz
48951;Rainart;strong judgment;Male;German;60;07.07.2016 22:02:51;myData.biz
48952;Rainer;counsel;Male;German;32000;07.07.2016 22:02:55;myData.biz
48953;Rainer;Strong counselor.;Male;German;32000;07.07.2016 22:03:02;myData.biz
48954;Rainger;Ward of the forest;Male;French;275;07.07.2016 22:03:15;myData.biz
48955;Rainhard;Strong judgment;Male;German;317;07.07.2016 22:03:19;myData.biz
48956;Rainier;Strong counselor.;Male;French;10000;07.07.2016 22:03:27;myData.biz
48957;Rainor;Strong counselor.;Male;German;88;07.07.2016 22:03:37;myData.biz
48958;Rais;captain;Male;Arabic;20000;07.07.2016 22:03:43;myData.biz
48959;Raison;Thinker;Female;French;3000;07.07.2016 22:03:51;myData.biz
48960;Raissa;Thinker;Female;French;27000;07.07.2016 22:03:59;myData.biz
48961;Raj;"king; rule.";Male;Hindi;354000;07.07.2016 22:04:07;myData.biz
48962;Raja;Hope;Female;Arabic;183000;07.07.2016 22:04:14;myData.biz
48963;Raja;to hope;Male;Arabian;183000;07.07.2016 22:04:22;myData.biz
48964;Rajab;seventh month of the year;Male;Arabian;9000;07.07.2016 22:04:33;myData.biz
48965;Rakanja;Muarusha of Tanzania name. Meaning unknown.;Male;African;3;07.07.2016 22:04:38;myData.biz
48966;Rakel;Ewe;Female;Hebrew;9000;07.07.2016 22:04:48;myData.biz
48967;Rakin;Respectful;Male;Arabic;1000;07.07.2016 22:04:55;myData.biz
48968;Rakkas;dancer;Male;Arabian;204;07.07.2016 22:05:06;myData.biz
48969;Rald;Famous leader;Male;German;827;07.07.2016 22:05:12;myData.biz
48970;Raleah;From the roe deer meadow;Male;English;17;07.07.2016 22:05:21;myData.biz
48971;Raleich;Deer's meadow.;Male;English;8;07.07.2016 22:05:27;myData.biz
48972;Raleigh;Blessing to earth.;Female;Unknown;411000;07.07.2016 22:05:37;myData.biz
48973;Raleigh;From the roe deer meadow;Male;English;411000;07.07.2016 22:05:42;myData.biz
48974;Raley;From the roe deer meadow;Male;English;5000;07.07.2016 22:05:52;myData.biz
48975;Ralf;Red wolf;Male;English;44000;07.07.2016 22:05:59;myData.biz
48976;Rally;From the roe deer meadow;Male;English;16000;07.07.2016 22:06:07;myData.biz
48977;Ralph;Red wolf;Male;English;186000;07.07.2016 22:06:15;myData.biz
48978;Ralston;from Ralf's farm;Male;English;13000;07.07.2016 22:06:23;myData.biz
48979;Ralston;Ralph's town Surname.;Male;English;13000;07.07.2016 22:06:31;myData.biz
48980;Raluca;meaning unknown;Female;Romanian;18000;07.07.2016 22:06:39;myData.biz
48981;Ram;pleasing RAVI;Male;Hindi;304000;07.07.2016 22:06:47;myData.biz
48982;Ram;Ram;Male;English;304000;07.07.2016 22:06:54;myData.biz
48983;Ramadan;ninth month of the year;Male;Arabian;38000;07.07.2016 22:07:03;myData.biz
48984;Ramatulai;Wolof of Senegal name. Meaning unknown.;Female;African;45;07.07.2016 22:07:13;myData.biz
48985;Rambert;Mighty or intelligent;Male;German;1000;07.07.2016 22:07:19;myData.biz
48986;Rambert;mighty, intelligent;Male;German;1000;07.07.2016 22:07:26;myData.biz
48987;Ramey;Loving.;Male;Arabic;12000;07.07.2016 22:07:36;myData.biz
48988;Ramhart;Mighty or intelligent;Male;German;5;07.07.2016 22:07:43;myData.biz
48989;Rami;Loving.;Male;Arabic;62000;07.07.2016 22:07:51;myData.biz
48990;Ramira;Judicious;Female;Spanish;557;07.07.2016 22:07:59;myData.biz
48991;Ramirez;Judicious;Male;Spanish;678000;07.07.2016 22:08:07;myData.biz
48992;Ramiro;Judicious;Male;Spanish;53000;07.07.2016 22:08:16;myData.biz
